"ISSN","COLOUR","DOI","AFFILIATIONS"
"2211-419X","green","10.1016/j.afjem.2013.04.004",""
"2211-419X","green","10.1016/j.afjem.2013.05.002",""
"2211-419X","green","10.1016/j.afjem.2013.04.008",""
"2211-419X","green","10.1016/j.afjem.2013.04.009",""
"2211-419X","green","10.1016/j.afjem.2013.05.003",""
"2211-419X","green","10.1016/j.afjem.2013.08.069",""
"2211-419X","green","10.1016/j.afjem.2013.07.004",""
"2211-419X","green","10.1016/j.afjem.2013.06.004",""
"2211-419X","green","10.1016/j.afjem.2013.11.001",""
"2211-419X","green","10.1016/j.afjem.2013.12.001",""
"2211-419X","green","10.1016/j.afjem.2013.12.002",""
"2211-419X","green","10.1016/j.afjem.2013.11.004",""
"2211-419X","green","10.1016/j.afjem.2014.01.004",""
"2211-419X","green","10.1016/j.afjem.2014.01.001",""
"2211-419X","green","10.1016/j.afjem.2014.01.003",""
"2211-419X","green","10.1016/j.afjem.2014.01.002",""
"2211-419X","green","10.1016/j.afjem.2013.11.006",""
"2211-419X","green","10.1016/j.afjem.2014.02.001",""
"2211-419X","green","10.1016/j.afjem.2014.03.002",""
"2211-419X","green","10.1016/j.afjem.2014.03.001",""
"2211-419X","green","10.1016/j.afjem.2014.04.001",""
"2211-419X","green","10.1016/j.afjem.2015.09.002",""
"2211-419X","green","10.1016/j.afjem.2015.10.005",""
"2211-419X","green","10.1016/j.afjem.2014.10.003",""
"2211-419X","green","10.1016/j.afjem.2015.08.001",""
"2211-419X","green","10.1016/j.afjem.2015.10.001",""
"2211-419X","green","10.1016/j.afjem.2015.08.002",""
"2211-419X","green","10.1016/j.afjem.2015.09.003",""
"2211-419X","green","10.1016/j.afjem.2015.10.002",""
"2211-419X","green","10.1016/j.afjem.2015.10.004",""
"2211-419X","green","10.1016/j.afjem.2015.10.003",""
"2211-419X","green","10.1016/j.afjem.2014.07.008",""
"2211-419X","green","10.1016/j.afjem.2015.03.002",""
"2211-419X","green","10.1016/j.afjem.2014.10.004",""
"2211-419X","green","10.1016/j.afjem.2015.03.003",""
"2211-419X","green","10.1016/j.afjem.2015.05.001",""
"2211-419X","green","10.1016/j.afjem.2015.06.004",""
"2211-419X","green","10.1016/j.afjem.2015.04.004",""
"2211-419X","green","10.1016/j.afjem.2015.06.006",""
"2211-419X","green","10.1016/j.afjem.2015.09.005",""
"2211-419X","green","10.1016/j.afjem.2015.09.004",""
"2211-419X","green","10.1016/j.afjem.2016.01.001",""
"1110-5704","green","10.1016/j.afju.2014.02.001",""
"1110-5704","green","10.1016/j.afju.2014.02.003",""
"1110-5704","green","10.1016/j.afju.2013.07.001",""
"1110-5704","green","10.1016/j.afju.2014.02.002",""
"1110-5704","green","10.1016/j.afju.2014.03.003",""
"1110-5704","green","10.1016/j.afju.2014.03.004",""
"1110-5704","green","10.1016/j.afju.2013.11.007",""
"1110-5704","green","10.1016/j.afju.2014.03.030",""
"1110-5704","green","10.1016/j.afju.2014.03.032",""
"1110-5704","green","10.1016/j.afju.2014.03.001",""
"1110-5704","green","10.1016/j.afju.2014.03.031",""
"1110-5704","green","10.1016/j.afju.2014.03.002",""
"1110-5704","green","10.1016/j.afju.2014.03.034",""
"1110-5704","green","10.1016/j.afju.2014.04.001",""
"1110-5704","green","10.1016/j.afju.2014.03.035",""
"1110-5704","green","10.1016/j.afju.2014.03.036",""
"1110-5704","green","10.1016/j.afju.2014.03.013",""
"1110-5704","green","10.1016/j.afju.2014.03.023",""
"1110-5704","green","10.1016/j.afju.2014.03.025",""
"1110-5704","green","10.1016/j.afju.2014.03.007",""
"1110-5704","green","10.1016/j.afju.2014.03.018",""
"1110-5704","green","10.1016/j.afju.2014.03.019",""
"1110-5704","green","10.1016/j.afju.2014.03.015",""
"1110-5704","green","10.1016/j.afju.2014.03.009",""
"1110-5704","green","10.1016/j.afju.2014.03.010",""
"1110-5704","green","10.1016/j.afju.2014.03.026",""
"1110-5704","green","10.1016/j.afju.2014.03.027",""
"1110-5704","green","10.1016/j.afju.2014.03.028",""
"1110-5704","green","10.1016/j.afju.2014.03.006",""
"1110-5704","green","10.1016/j.afju.2014.03.008",""
"1110-5704","green","10.1016/j.afju.2014.03.016",""
"1110-5704","green","10.1016/j.afju.2014.03.017",""
"1110-5704","green","10.1016/j.afju.2014.03.021",""
"1110-5704","green","10.1016/j.afju.2014.03.020",""
"1110-5704","green","10.1016/s1110-5704(14)00058-7",""
"1110-5704","green","10.1016/j.afju.2014.03.011",""
"1110-5704","green","10.1016/j.afju.2014.03.022",""
"1110-5704","green","10.1016/j.afju.2014.03.024",""
"1110-5704","green","10.1016/j.afju.2014.03.014",""
"1110-5704","green","10.1016/j.afju.2014.03.012",""
"1110-5704","green","10.1016/j.afju.2014.03.033",""
"1110-5704","green","10.1016/j.afju.2014.05.001",""
"1110-5704","green","10.1016/j.afju.2014.04.002",""
"1110-5704","green","10.1016/j.afju.2014.03.037",""
"1110-5704","green","10.1016/j.afju.2014.04.003",""
"1110-5704","green","10.1016/j.afju.2014.04.005",""
"1110-5704","green","10.1016/j.afju.2014.04.006",""
"1110-5704","green","10.1016/j.afju.2014.04.004",""
"1110-5704","green","10.1016/s1110-5704(14)00076-9",""
"1110-5704","green","10.1016/j.afju.2014.08.001",""
"1110-5704","green","10.1016/j.afju.2014.04.007",""
"1110-5704","green","10.1016/j.afju.2014.06.001",""
"1110-5704","green","10.1016/j.afju.2014.08.003",""
"1110-5704","green","10.1016/j.afju.2014.08.004",""
"1110-5704","green","10.1016/j.afju.2014.08.006",""
"1110-5704","green","10.1016/j.afju.2014.05.003",""
"1110-5704","green","10.1016/j.afju.2014.10.002",""
"1110-5704","green","10.1016/j.afju.2014.07.002",""
"1110-5704","green","10.1016/j.afju.2015.02.001",""
"1110-5704","green","10.1016/j.afju.2014.09.004",""
"1110-5704","green","10.1016/j.afju.2014.11.004",""
"1110-5704","green","10.1016/s1110-5704(15)00028-4",""
"1110-5704","green","10.1016/j.afju.2014.11.002",""
"1110-5704","green","10.1016/s1110-5704(14)00105-2",""
"1110-5704","green","10.1016/s1110-5704(15)00085-5",""
"1110-5704","green","10.1016/s1110-5704(15)00070-3",""
"1110-5704","green","10.1016/s1110-5704(15)00074-0",""
"1110-5704","green","10.1016/j.afju.2015.03.006",""
"1110-5704","green","10.1016/j.afju.2014.11.003",""
"1110-5704","green","10.1016/j.afju.2014.08.002",""
"1110-5704","green","10.1016/j.afju.2014.11.001",""
"1110-5704","green","10.1016/j.afju.2014.07.001",""
"1110-5704","green","10.1016/j.afju.2014.07.003",""
"1110-5704","green","10.1016/j.afju.2014.06.002",""
"1110-5704","green","10.1016/j.afju.2014.09.001",""
"1110-5704","green","10.1016/j.afju.2014.10.004",""
"1110-5704","green","10.1016/j.afju.2014.08.005",""
"1110-5704","green","10.1016/j.afju.2014.11.005",""
"1110-5704","green","10.1016/j.afju.2014.12.001",""
"1110-5704","green","10.1016/j.afju.2014.10.005",""
"1110-5704","green","10.1016/j.afju.2015.01.001",""
"1110-5704","green","10.1016/j.afju.2015.01.002",""
"1110-5704","green","10.1016/j.afju.2014.11.006",""
"1110-5704","green","10.1016/j.afju.2014.12.002",""
"1110-5704","green","10.1016/j.afju.2015.07.004",""
"1110-5704","green","10.1016/j.afju.2013.05.001",""
"1110-5704","green","10.1016/j.afju.2013.09.003",""
"1110-5704","green","10.1016/j.afju.2013.11.002",""
"1110-5704","green","10.1016/j.afju.2013.12.002",""
"1110-5704","green","10.1016/j.afju.2013.10.001",""
"1110-5704","green","10.1016/j.afju.2013.11.001",""
"1110-5704","green","10.1016/j.afju.2013.11.003",""
"1110-5704","green","10.1016/j.afju.2013.11.005",""
"1110-5704","green","10.1016/j.afju.2013.11.006",""
"1110-5704","green","10.1016/s1110-5704(14)00003-4",""
"1110-5704","green","10.1016/j.afju.2014.07.004",""
"1110-5704","green","10.1016/j.afju.2014.11.009",""
"1110-5704","green","10.1016/j.afju.2014.11.007",""
"1110-5704","green","10.1016/j.afju.2014.11.008",""
"1110-5704","green","10.1016/j.afju.2015.02.002",""
"1110-5704","green","10.1016/j.afju.2014.08.008",""
"1110-5704","green","10.1016/j.afju.2014.12.003",""
"1110-5704","green","10.1016/j.afju.2015.03.003",""
"1110-5704","green","10.1016/j.afju.2014.09.003",""
"1110-5704","green","10.1016/j.afju.2015.03.004",""
"1110-5704","green","10.1016/j.afju.2014.12.004",""
"1110-5704","green","10.1016/j.afju.2015.03.001",""
"1110-5704","green","10.1016/j.afju.2015.03.005",""
"1110-5704","green","10.1016/j.afju.2014.08.009",""
"1110-5704","green","10.1016/j.afju.2015.09.003",""
"1110-5704","green","10.1016/j.afju.2015.06.005",""
"1110-5704","green","10.1016/j.afju.2015.09.002",""
"1110-5704","green","10.1016/j.afju.2015.09.001",""
"1110-5704","green","10.1016/j.afju.2015.09.004",""
"1110-5704","green","10.1016/j.afju.2015.06.006",""
"1110-5704","green","10.1016/j.afju.2014.12.005",""
"1110-5704","green","10.1016/j.afju.2013.09.002",""
"1110-5704","green","10.1016/j.afju.2013.11.004",""
"1110-5704","green","10.1016/j.afju.2013.12.001",""
"1110-5704","green","10.1016/j.afju.2015.04.005",""
"1110-5704","green","10.1016/j.afju.2015.05.001",""
"1110-5704","green","10.1016/j.afju.2015.04.003",""
"1110-5704","green","10.1016/j.afju.2015.04.004",""
"1110-5704","green","10.1016/j.afju.2014.09.002",""
"1110-5704","green","10.1016/j.afju.2015.02.003",""
"1110-5704","green","10.1016/j.afju.2015.02.005",""
"1110-5704","green","10.1016/j.afju.2015.03.002",""
"1110-5704","green","10.1016/j.afju.2015.04.002",""
"1110-5704","green","10.1016/j.afju.2015.02.006",""
"1110-5704","green","10.1016/j.afju.2015.06.001",""
"1110-5704","green","10.1016/j.afju.2015.08.002",""
"1110-5704","green","10.1016/s1110-5704(15)00131-9",""
"1110-5704","green","10.1016/j.afju.2015.07.001",""
"1110-5704","green","10.1016/j.afju.2015.08.001",""
"1110-5704","green","10.1016/j.afju.2015.05.005",""
"1110-5704","green","10.1016/j.afju.2015.05.003",""
"1110-5704","green","10.1016/j.afju.2015.07.002",""
"1110-5704","green","10.1016/j.afju.2015.06.004",""
"1110-5704","green","10.1016/j.afju.2015.02.004",""
"1110-5704","green","10.1016/j.afju.2015.07.003",""
"1110-5704","green","10.1016/j.afju.2014.10.006",""
"1110-5704","green","10.1016/j.afju.2014.11.010",""
"1110-5704","green","10.1016/j.afju.2015.05.004",""
"1110-5704","green","10.1016/j.afju.2015.06.002",""
"1110-5704","green","10.1016/j.afju.2015.06.003",""
"1110-5704","green","10.1016/j.afju.2015.09.005",""
"1110-5704","green","10.1016/j.afju.2015.10.001",""
"1568-1637","green","10.1016/s1568-1637(15)00108-7",""
"1568-1637","green","10.1016/s1568-1637(15)00089-6",""
"1568-1637","green","10.1016/j.arr.2015.11.001",""
"1568-1637","green","10.1016/j.arr.2014.10.004",""
"1568-1637","green","10.1016/j.arr.2014.11.003",""
"1568-1637","green","10.1016/j.arr.2015.01.003",""
"1568-1637","green","10.1016/j.arr.2015.02.005",""
"1568-1637","green","10.1016/j.arr.2015.03.003",""
"1568-1637","green","10.1016/j.arr.2015.06.004",""
"1568-1637","green","10.1016/j.arr.2015.07.005",""
"1568-1637","green","10.1016/j.arr.2015.07.004",""
"1568-1637","green","10.1016/j.arr.2015.04.002",""
"1568-1637","green","10.1016/j.arr.2015.04.001",""
"1568-1637","green","10.1016/j.arr.2015.04.004",""
"1568-1637","green","10.1016/j.arr.2015.10.004",""
"1568-1637","green","10.1016/j.arr.2015.10.002",""
"1568-1637","green","10.1016/j.arr.2015.10.001",""
"1568-1637","green","10.1016/j.arr.2015.09.005",""
"1568-1637","green","10.1016/j.arr.2015.09.004",""
"1568-1637","green","10.1016/j.arr.2015.10.003",""
"1568-1637","green","10.1016/j.arr.2015.07.001",""
"1568-1637","green","10.1016/j.arr.2015.03.004",""
"1568-1637","green","10.1016/j.arr.2015.03.005",""
"1568-1637","green","10.1016/j.arr.2015.07.003",""
"1568-1637","green","10.1016/j.arr.2015.07.002",""
"1568-1637","green","10.1016/j.arr.2015.06.002",""
"1568-1637","green","10.1016/j.arr.2015.06.003",""
"1568-1637","green","10.1016/s1568-1637(15)00080-x",""
"1568-1637","green","10.1016/j.arr.2014.07.001",""
"1568-1637","green","10.1016/j.arr.2014.07.002",""
"1568-1637","green","10.1016/j.arr.2014.07.004",""
"1568-1637","green","10.1016/j.arr.2014.07.003",""
"1568-1637","green","10.1016/j.arr.2014.08.002",""
"1568-1637","green","10.1016/j.arr.2014.09.001",""
"1568-1637","green","10.1016/j.arr.2014.09.004",""
"1568-1637","green","10.1016/j.arr.2014.09.003",""
"1568-1637","green","10.1016/j.arr.2014.09.005",""
"1568-1637","green","10.1016/j.arr.2014.10.001",""
"1568-1637","green","10.1016/s1568-1637(14)00117-2",""
"1568-1637","green","10.1016/j.arr.2014.11.005",""
"1568-1637","green","10.1016/j.arr.2014.12.004",""
"1568-1637","green","10.1016/j.arr.2014.12.005",""
"1568-1637","green","10.1016/j.arr.2014.12.011",""
"1568-1637","green","10.1016/j.arr.2014.12.002",""
"1568-1637","green","10.1016/j.arr.2015.01.002",""
"1568-1637","green","10.1016/j.arr.2015.01.001",""
"1568-1637","green","10.1016/j.arr.2015.02.001",""
"1568-1637","green","10.1016/j.arr.2014.01.003",""
"1568-1637","green","10.1016/j.arr.2014.01.006",""
"1568-1637","green","10.1016/j.arr.2014.01.007",""
"1568-1637","green","10.1016/j.arr.2014.02.003",""
"1568-1637","green","10.1016/j.arr.2014.10.007",""
"1568-1637","green","10.1016/j.arr.2013.10.003",""
"1568-1637","green","10.1016/j.arr.2013.10.001",""
"1568-1637","green","10.1016/j.arr.2013.11.001",""
"1568-1637","green","10.1016/j.arr.2013.10.002",""
"1568-1637","green","10.1016/j.arr.2013.12.001",""
"1568-1637","green","10.1016/j.arr.2013.12.004",""
"1568-1637","green","10.1016/j.arr.2013.12.005",""
"1568-1637","green","10.1016/j.arr.2013.12.003",""
"1568-1637","green","10.1016/j.arr.2013.12.008",""
"1568-1637","green","10.1016/s1568-1637(14)00009-9",""
"1568-1637","green","10.1016/j.arr.2015.02.002",""
"1568-1637","green","10.1016/s1568-1637(15)00010-0",""
"1568-1637","green","10.1016/j.arr.2014.10.002",""
"1568-1637","green","10.1016/j.arr.2014.10.003",""
"1568-1637","green","10.1016/j.arr.2014.03.007",""
"1568-1637","green","10.1016/s1568-1637(15)00040-9",""
"1568-1637","green","10.1016/j.arr.2014.03.003",""
"1568-1637","green","10.1016/j.arr.2014.03.002",""
"1568-1637","green","10.1016/j.arr.2014.03.001",""
"1568-1637","green","10.1016/j.arr.2014.02.001",""
"1568-1637","green","10.1016/j.arr.2014.02.002",""
"1568-1637","green","10.1016/j.arr.2014.02.004",""
"1568-1637","green","10.1016/j.arr.2013.12.006",""
"1568-1637","green","10.1016/j.arr.2013.12.007",""
"1568-1637","green","10.1016/j.arr.2014.04.002",""
"1568-1637","green","10.1016/j.arr.2014.03.009",""
"1568-1637","green","10.1016/j.arr.2014.03.008",""
"1568-1637","green","10.1016/j.arr.2014.12.001",""
"1568-1637","green","10.1016/j.arr.2015.03.001",""
"1568-1637","green","10.1016/j.arr.2015.03.006",""
"1568-1637","green","10.1016/j.arr.2014.10.005",""
"1568-1637","green","10.1016/j.arr.2014.10.006",""
"1568-1637","green","10.1016/j.arr.2015.03.002",""
"1568-1637","green","10.1016/j.arr.2014.01.001",""
"1568-1637","green","10.1016/s1568-1637(14)00033-6",""
"1568-1637","green","10.1016/j.arr.2015.04.005",""
"1568-1637","green","10.1016/j.arr.2015.02.004",""
"1568-1637","green","10.1016/s1568-1637(14)00132-9",""
"1568-1637","green","10.1016/j.arr.2014.12.006",""
"1568-1637","green","10.1016/j.arr.2014.12.008",""
"1568-1637","green","10.1016/j.arr.2014.12.007",""
"1568-1637","green","10.1016/j.arr.2015.02.003",""
"1568-1637","green","10.1016/j.arr.2014.12.010",""
"1568-1637","green","10.1016/j.arr.2015.01.005",""
"1568-1637","green","10.1016/j.arr.2015.04.003",""
"1568-1637","green","10.1016/s1568-1637(15)00049-5",""
"1568-1637","green","10.1016/j.arr.2015.07.007",""
"1568-1637","green","10.1016/j.arr.2015.07.006",""
"1568-1637","green","10.1016/j.arr.2015.07.008",""
"1568-1637","green","10.1016/j.arr.2015.07.009",""
"1568-1637","green","10.1016/j.arr.2015.07.011",""
"1568-1637","green","10.1016/j.arr.2015.07.010",""
"1568-1637","green","10.1016/j.arr.2015.08.002",""
"1568-1637","green","10.1016/j.arr.2015.08.003",""
"1568-1637","green","10.1016/j.arr.2015.08.001",""
"1568-1637","green","10.1016/j.arr.2015.08.005",""
"1568-1637","green","10.1016/j.arr.2015.08.006",""
"1568-1637","green","10.1016/j.arr.2015.08.004",""
"1568-1637","green","10.1016/s1568-1637(14)00054-3",""
"1568-1637","green","10.1016/j.arr.2014.04.003",""
"1568-1637","green","10.1016/j.arr.2014.05.001",""
"1568-1637","green","10.1016/j.arr.2014.03.005",""
"1568-1637","green","10.1016/j.arr.2014.03.004",""
"1568-1637","green","10.1016/j.arr.2014.02.006",""
"1568-1637","green","10.1016/j.arr.2014.01.005",""
"1568-1637","green","10.1016/j.arr.2013.12.009",""
"1568-1637","green","10.1016/j.arr.2013.12.002",""
"1568-1637","green","10.1016/j.arr.2013.11.002",""
"1568-1637","green","10.1016/j.arr.2015.06.001",""
"1568-1637","green","10.1016/s1568-1637(15)00057-4",""
"1568-1637","green","10.1016/j.arr.2014.09.006",""
"1568-1637","green","10.1016/j.arr.2014.12.009",""
"1568-1637","green","10.1016/j.arr.2014.12.003",""
"1568-1637","green","10.1016/j.arr.2014.11.004",""
"1568-1637","green","10.1016/j.arr.2014.11.001",""
"1568-1637","green","10.1016/j.arr.2014.11.002",""
"1568-1637","green","10.1016/j.arr.2015.04.006",""
"1568-1637","green","10.1016/j.arr.2015.05.001",""
"1568-1637","green","10.1016/j.arr.2014.09.002",""
"1568-1637","green","10.1016/j.arr.2015.10.005",""
"1568-1637","green","10.1016/j.arr.2015.11.003",""
"1568-1637","green","10.1016/j.arr.2015.11.002",""
"1568-1637","green","10.1016/j.arr.2015.11.006",""
"1568-1637","green","10.1016/j.arr.2015.11.005",""
"1568-1637","green","10.1016/j.arr.2015.11.004",""
"1568-1637","green","10.1016/s1568-1637(15)00118-x",""
"1568-1637","green","10.1016/j.arr.2015.09.003",""
"1568-1637","green","10.1016/j.arr.2014.01.002",""
"1568-1637","green","10.1016/j.arr.2014.02.005",""
"1568-1637","green","10.1016/j.arr.2014.02.009",""
"1568-1637","green","10.1016/j.arr.2014.04.001",""
"1568-1637","green","10.1016/j.arr.2014.04.005",""
"1568-1637","green","10.1016/s1568-1637(14)00071-3",""
"1568-1637","green","10.1016/j.arr.2014.08.001",""
"1568-1637","green","10.1016/s1568-1637(14)00090-7",""
"1568-1637","green","10.1016/j.arr.2014.06.002",""
"1568-1637","green","10.1016/j.arr.2014.03.006",""
"1568-1637","green","10.1016/j.arr.2014.05.002",""
"1568-1637","green","10.1016/j.arr.2014.04.004",""
"1568-1637","green","10.1016/j.arr.2014.05.003",""
"1568-1637","green","10.1016/j.arr.2014.05.004",""
"1568-1637","green","10.1016/j.arr.2014.06.001",""
"1568-1637","green","10.1016/j.arr.2015.08.007",""
"1568-1637","green","10.1016/j.arr.2015.09.002",""
"1568-1637","green","10.1016/j.arr.2015.09.001",""
"1568-1637","green","10.1016/j.arr.2014.02.007",""
"1568-1637","green","10.1016/j.arr.2014.02.008",""
"1568-1637","green","10.1016/j.arr.2015.12.001",""
"1568-1637","green","10.1016/j.arr.2015.12.003",""
"1568-1637","green","10.1016/j.arr.2015.12.004",""
"1568-1637","green","10.1016/j.arr.2015.12.002",""
"1568-1637","green","10.1016/j.arr.2015.12.005",""
"1568-1637","green","10.1016/j.arr.2015.12.006",""
"1568-1637","green","10.1016/j.arr.2015.12.007",""
"1568-1637","green","10.1016/j.arr.2015.12.008",""
"1568-1637","green","10.1016/j.arr.2016.01.003",""
"1568-1637","green","10.1016/j.arr.2015.12.010",""
"1568-1637","green","10.1016/j.arr.2015.12.009",""
"1359-1789","green","10.1016/j.avb.2015.07.003",""
"1359-1789","green","10.1016/j.avb.2015.07.002",""
"1359-1789","green","10.1016/j.avb.2015.07.013",""
"1359-1789","green","10.1016/j.avb.2015.07.009",""
"1359-1789","green","10.1016/j.avb.2015.07.011",""
"1359-1789","green","10.1016/j.avb.2015.07.012",""
"1359-1789","green","10.1016/j.avb.2015.07.005",""
"1359-1789","green","10.1016/j.avb.2015.07.007",""
"1359-1789","green","10.1016/j.avb.2015.07.010",""
"1359-1789","green","10.1016/j.avb.2015.07.006",""
"1359-1789","green","10.1016/j.avb.2015.07.015",""
"1359-1789","green","10.1016/j.avb.2015.07.008",""
"1359-1789","green","10.1016/j.avb.2015.07.004",""
"1359-1789","green","10.1016/j.avb.2015.07.014",""
"1359-1789","green","10.1016/j.avb.2015.07.017",""
"1359-1789","green","10.1016/j.avb.2015.07.016",""
"1359-1789","green","10.1016/j.avb.2015.07.018",""
"1359-1789","green","10.1016/j.avb.2015.08.001",""
"1359-1789","green","10.1016/j.avb.2015.08.002",""
"1359-1789","green","10.1016/j.avb.2015.06.004",""
"1359-1789","green","10.1016/j.avb.2015.04.008",""
"1359-1789","green","10.1016/j.avb.2015.02.005",""
"1359-1789","green","10.1016/s1359-1789(15)00106-8",""
"1359-1789","green","10.1016/j.avb.2013.12.003",""
